Site4,Year,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow/Ice Depth,Full Date
HOU,1968,88,71,79.5,0,14.5,0,0,0,9/25/68
HOU,1968,86,65,75.5,0,10.5,0,0,0,9/26/68
HOU,1968,86,62,74,0,9,0,0,0,9/27/68
HOU,1968,87,64,75.5,0,10.5,0,0,0,9/28/68
HOU,1968,89,65,77,0,12,0,0,0,9/29/68
HOU,1968,90,67,78.5,0,13.5,0,0,0,9/30/68
HOU,1968,90,63,76.5,0,11.5,0,0,0,10/1/68
HOU,1968,90,67,78.5,0,13.5,0,0,0,10/2/68
HOU,1968,93,70,81.5,0,16.5,0,0,0,10/3/68
HOU,1968,81,68,74.5,0,9.5,0,0,0,10/4/68
HOU,1968,88,65,76.5,0,11.5,0.15,0,0,10/5/68
HOU,1968,82,70,76,0,11,1.58,0,0,10/6/68
HOU,1968,78,66,72,0,7,0,0,0,10/7/68
HOU,1968,87,73,80,0,15,0.22,0,0,10/8/68
HOU,1968,86,69,77.5,0,12.5,1.23,0,0,10/9/68
HOU,1968,75,68,71.5,0,6.5,0,0,0,10/10/68
HOU,1968,84,69,76.5,0,11.5,0,0,0,10/11/68
HOU,1968,87,71,79,0,14,0,0,0,10/12/68
HOU,1968,90,73,81.5,0,16.5,0,0,0,10/13/68
HOU,1968,90,72,81,0,16,0,0,0,10/14/68
HOU,1968,88,70,79,0,14,0,0,0,10/15/68
HOU,1968,89,69,79,0,14,0,0,0,10/16/68
HOU,1968,80,62,71,0,6,0,0,0,10/17/68
HOU,1968,79,57,68,0,3,0,0,0,10/18/68
HOU,1968,81,57,69,0,4,0,0,0,10/19/68
HOU,1968,81,60,70.5,0,5.5,0,0,0,10/20/68
HOU,1968,81,56,68.5,0,3.5,0,0,0,10/21/68
HOU,1968,82,61,71.5,0,6.5,0.06,0,0,10/22/68
HOU,1968,86,64,75,0,10,0.61,0,0,10/23/68
HOU,1968,73,54,63.5,1.5,0,0.06,0,0,10/24/68
HOU,1968,74,47,60.5,4.5,0,0,0,0,10/25/68
HOU,1968,81,51,66,0,1,0,0,0,10/26/68
HOU,1968,84,57,70.5,0,5.5,0,0,0,10/27/68
HOU,1968,78,53,65.5,0,0.5,0,0,0,10/28/68
HOU,1968,85,52,68.5,0,3.5,0,0,0,10/29/68
HOU,1968,88,64,76,0,11,0,0,0,10/30/68
HOU,1968,85,64,74.5,0,9.5,0,0,0,10/31/68
HOU,1968,85,62,73.5,0,8.5,0,0,0,11/1/68
HOU,1968,85,62,73.5,0,8.5,0,0,0,11/2/68
HOU,1968,71,51,61,4,0,0.22,0,0,11/3/68
HOU,1968,70,44,57,8,0,0,0,0,11/4/68
HOU,1968,75,49,62,3,0,0.85,0,0,11/5/68
HOU,1968,75,57,66,0,1,0.06,0,0,11/6/68
HOU,1968,67,51,59,6,0,0,0,0,11/7/68
HOU,1968,53,44,48.5,16.5,0,0.38,0,0,11/8/68
HOU,1968,59,43,51,14,0,0,0,0,11/9/68
HOU,1968,70,43,56.5,8.5,0,0.03,0,0,11/10/68
HOU,1968,57,42,49.5,15.5,0,0,0,0,11/11/68
HOU,1968,63,32,47.5,17.5,0,0,0,0,11/12/68
HOU,1968,76,44,60,5,0,0,0,0,11/13/68
HOU,1968,82,67,74.5,0,9.5,0,0,0,11/14/68
HOU,1968,85,57,71,0,6,0.13,0,0,11/15/68
HOU,1968,72,52,62,3,0,0.1,0,0,11/16/68
HOU,1968,82,55,68.5,0,3.5,0,0,0,11/17/68
HOU,1968,62,45,53.5,11.5,0,0,0,0,11/18/68
HOU,1968,64,33,48.5,16.5,0,0,0,0,11/19/68
HOU,1968,70,38,54,11,0,0,0,0,11/20/68
HOU,1968,75,45,60,5,0,0,0,0,11/21/68
HOU,1968,79,49,64,1,0,0,0,0,11/22/68
HOU,1968,81,57,69,0,4,0,0,0,11/23/68
HOU,1968,75,49,62,3,0,0,0,0,11/24/68
HOU,1968,73,42,57.5,7.5,0,0,0,0,11/25/68
HOU,1968,79,57,68,0,3,0,0,0,11/26/68
HOU,1968,72,47,59.5,5.5,0,0.18,0,0,11/27/68
HOU,1968,65,43,54,11,0,0,0,0,11/28/68
HOU,1968,57,44,50.5,14.5,0,0.05,0,0,11/29/68
HOU,1968,51,46,48.5,16.5,0,0.71,0,0,11/30/68
HOU,1968,59,41,50,15,0,0,0,0,12/1/68
HOU,1968,67,41,54,11,0,0.05,0,0,12/2/68
HOU,1968,64,39,51.5,13.5,0,0.02,0,0,12/3/68
HOU,1968,64,33,48.5,16.5,0,0,0,0,12/4/68
HOU,1968,75,42,58.5,6.5,0,0,0,0,12/5/68
HOU,1968,74,52,63,2,0,0,0,0,12/6/68
HOU,1968,64,45,54.5,10.5,0,0,0,0,12/7/68
HOU,1968,54,37,45.5,19.5,0,0,0,0,12/8/68
HOU,1968,66,37,51.5,13.5,0,0,0,0,12/9/68
HOU,1968,70,56,63,2,0,0,0,0,12/10/68
HOU,1968,70,53,61.5,3.5,0,0,0,0,12/11/68
HOU,1968,73,62,67.5,0,2.5,0.38,0,0,12/12/68
HOU,1968,68,47,57.5,7.5,0,0,0,0,12/13/68
HOU,1968,56,36,46,19,0,0,0,0,12/14/68
HOU,1968,55,34,44.5,20.5,0,0,0,0,12/15/68
HOU,1968,57,35,46,19,0,0,0,0,12/16/68
HOU,1968,70,56,63,2,0,0,0,0,12/17/68
HOU,1968,74,56,65,0,0,0.2,0,0,12/18/68
HOU,1968,64,44,54,11,0,0,0,0,12/19/68
HOU,1968,60,54,57,8,0,0.01,0,0,12/20/68
HOU,1968,73,60,66.5,0,1.5,0.14,0,0,12/21/68
HOU,1968,71,44,57.5,7.5,0,0.2,0,0,12/22/68
HOU,1968,53,34,43.5,21.5,0,0,0,0,12/23/68
HOU,1968,58,32,45,20,0,0,0,0,12/24/68
HOU,1968,70,40,55,10,0,0,0,0,12/25/68
HOU,1968,77,62,69.5,0,4.5,0,0,0,12/26/68
HOU,1968,78,58,68,0,3,0.02,0,0,12/27/68
HOU,1968,64,37,50.5,14.5,0,0,0,0,12/28/68
HOU,1968,71,39,55,10,0,0,0,0,12/29/68
HOU,1968,78,56,67,0,2,0.17,0,0,12/30/68
HOU,1968,56,35,45.5,19.5,0,0,0,0,12/31/68
HOU,1969,47,33,40,25,0,0,0,0,1/1/69
HOU,1969,49,42,45.5,19.5,0,0.8,0,0,1/2/69
HOU,1969,56,46,51,14,0,0,0,0,1/3/69
HOU,1969,48,32,40,25,0,0,0,0,1/4/69
HOU,1969,53,27,40,25,0,0,0,0,1/5/69
HOU,1969,70,32,51,14,0,0,0,0,1/6/69
HOU,1969,73,44,58.5,6.5,0,0,0,0,1/7/69
HOU,1969,78,58,68,0,3,0,0,0,1/8/69
HOU,1969,68,42,55,10,0,0,0,0,1/9/69
HOU,1969,49,36,42.5,22.5,0,0,0,0,1/10/69
HOU,1969,54,38,46,19,0,0,0,0,1/11/69
HOU,1969,58,33,45.5,19.5,0,0,0,0,1/12/69
HOU,1969,65,42,53.5,11.5,0,0,0,0,1/13/69
HOU,1969,65,52,58.5,6.5,0,0,0,0,1/14/69
HOU,1969,67,54,60.5,4.5,0,0,0,0,1/15/69
HOU,1969,70,55,62.5,2.5,0,1.57,0,0,1/16/69
HOU,1969,71,55,63,2,0,0,0,0,1/17/69
HOU,1969,68,57,62.5,2.5,0,0.08,0,0,1/18/69
HOU,1969,60,53,56.5,8.5,0,0,0,0,1/19/69
HOU,1969,68,51,59.5,5.5,0,0.03,0,0,1/20/69
HOU,1969,79,58,68.5,0,3.5,0,0,0,1/21/69
HOU,1969,80,64,72,0,7,0,0,0,1/22/69
HOU,1969,79,53,66,0,1,0,0,0,1/23/69
HOU,1969,58,41,49.5,15.5,0,0,0,0,1/24/69
HOU,1969,59,37,48,17,0,0,0,0,1/25/69
HOU,1969,61,48,54.5,10.5,0,0,0,0,1/26/69
HOU,1969,79,61,70,0,5,0,0,0,1/27/69
HOU,1969,80,65,72.5,0,7.5,0,0,0,1/28/69
HOU,1969,74,69,71.5,0,6.5,0,0,0,1/29/69
HOU,1969,73,56,64.5,0.5,0,0,0,0,1/30/69
HOU,1969,68,53,60.5,4.5,0,0.26,0,0,1/31/69
HOU,1969,73,62,67.5,0,2.5,0.02,0,0,2/1/69
HOU,1969,72,59,65.5,0,0.5,0,0,0,2/2/69
HOU,1969,60,45,52.5,12.5,0,0,0,0,2/3/69
HOU,1969,58,39,48.5,16.5,0,0,0,0,2/4/69
HOU,1969,66,49,57.5,7.5,0,0.03,0,0,2/5/69
HOU,1969,81,60,70.5,0,5.5,0,0,0,2/6/69
HOU,1969,72,54,63,2,0,0,0,0,2/7/69
HOU,1969,68,49,58.5,6.5,0,0,0,0,2/8/69
HOU,1969,65,45,55,10,0,0,0,0,2/9/69
HOU,1969,70,46,58,7,0,0,0,0,2/10/69
HOU,1969,74,50,62,3,0,0,0,0,2/11/69
HOU,1969,75,50,62.5,2.5,0,0,0,0,2/12/69
HOU,1969,57,49,53,12,0,0.26,0,0,2/13/69
HOU,1969,58,51,54.5,10.5,0,1.8,0,0,2/14/69
HOU,1969,55,45,50,15,0,0,0,0,2/15/69
HOU,1969,54,42,48,17,0,0,0,0,2/16/69
HOU,1969,51,40,45.5,19.5,0,0,0,0,2/17/69
HOU,1969,61,36,48.5,16.5,0,0,0,0,2/18/69
HOU,1969,54,40,47,18,0,0,0,0,2/19/69
HOU,1969,57,47,52,13,0,0.62,0,0,2/20/69
HOU,1969,65,51,58,7,0,2.56,0,0,2/21/69
HOU,1969,66,46,56,9,0,0,0,0,2/22/69
HOU,1969,62,46,54,11,0,0,0,0,2/23/69
HOU,1969,69,47,58,7,0,0,0,0,2/24/69
HOU,1969,68,51,59.5,5.5,0,0,0,0,2/25/69
HOU,1969,69,50,59.5,5.5,0,0,0,0,2/26/69
HOU,1969,78,58,68,0,3,0.02,0,0,2/27/69
HOU,1969,70,50,60,5,0,0,0,0,2/28/69
HOU,1969,59,50,54.5,10.5,0,0,0,0,3/1/69
HOU,1969,58,46,52,13,0,0.25,0,0,3/2/69
HOU,1969,52,42,47,18,0,0,0,0,3/3/69
HOU,1969,58,37,47.5,17.5,0,0,0,0,3/4/69
HOU,1969,61,44,52.5,12.5,0,0.45,0,0,3/5/69
HOU,1969,64,46,55,10,0,0,0,0,3/6/69
HOU,1969,64,44,54,11,0,0,0,0,3/7/69
HOU,1969,64,42,53,12,0,0.12,0,0,3/8/69
HOU,1969,57,34,45.5,19.5,0,0,0,0,3/9/69
HOU,1969,52,36,44,21,0,0,0,0,3/10/69
HOU,1969,48,40,44,21,0,0.01,0,0,3/11/69
HOU,1969,60,42,51,14,0,0.46,0,0,3/12/69
HOU,1969,67,41,54,11,0,0,0,0,3/13/69
HOU,1969,60,51,55.5,9.5,0,0.04,0,0,3/14/69
HOU,1969,56,47,51.5,13.5,0,1.27,0,0,3/15/69
HOU,1969,49,46,47.5,17.5,0,0.14,0,0,3/16/69
HOU,1969,53,48,50.5,14.5,0,0.04,0,0,3/17/69
HOU,1969,76,50,63,2,0,0,0,0,3/18/69
HOU,1969,80,48,64,1,0,0,0,0,3/19/69
HOU,1969,78,52,65,0,0,0,0,0,3/20/69
HOU,1969,75,57,66,0,1,0,0,0,3/21/69
HOU,1969,73,55,64,1,0,0,0,0,3/22/69
HOU,1969,75,59,67,0,2,0.4,0,0,3/23/69
HOU,1969,69,50,59.5,5.5,0,0,0,0,3/24/69
HOU,1969,64,45,54.5,10.5,0,0,0,0,3/25/69
HOU,1969,68,41,54.5,10.5,0,0,0,0,3/26/69
HOU,1969,75,43,59,6,0,0,0,0,3/27/69
HOU,1969,76,47,61.5,3.5,0,0,0,0,3/28/69
HOU,1969,80,55,67.5,0,2.5,0,0,0,3/29/69
HOU,1969,80,59,69.5,0,4.5,0,0,0,3/30/69
HOU,1969,73,55,64,1,0,0,0,0,3/31/69
HOU,1969,79,52,65.5,0,0.5,0,0,0,4/1/69
HOU,1969,83,65,74,0,9,0,0,0,4/2/69
HOU,1969,79,66,72.5,0,7.5,0,0,0,4/3/69
HOU,1969,74,67,70.5,0,5.5,0,0,0,4/4/69
HOU,1969,86,66,76,0,11,0.01,0,0,4/5/69
HOU,1969,81,54,67.5,0,2.5,0,0,0,4/6/69
HOU,1969,79,59,69,0,4,0,0,0,4/7/69
HOU,1969,80,67,73.5,0,8.5,0,0,0,4/8/69
HOU,1969,82,71,76.5,0,11.5,0,0,0,4/9/69
HOU,1969,85,70,77.5,0,12.5,0,0,0,4/10/69
HOU,1969,75,68,71.5,0,6.5,0.52,0,0,4/11/69
HOU,1969,76,66,71,0,6,1.94,0,0,4/12/69
HOU,1969,71,60,65.5,0,0.5,0,0,0,4/13/69
HOU,1969,79,55,67,0,2,0,0,0,4/14/69
HOU,1969,79,61,70,0,5,0,0,0,4/15/69
HOU,1969,80,65,72.5,0,7.5,0,0,0,4/16/69
HOU,1969,82,66,74,0,9,0,0,0,4/17/69
HOU,1969,76,55,65.5,0,0.5,0,0,0,4/18/69
HOU,1969,82,52,67,0,2,0,0,0,4/19/69
HOU,1969,71,56,63.5,1.5,0,0,0,0,4/20/69
HOU,1969,82,54,68,0,3,0,0,0,4/21/69
HOU,1969,83,59,71,0,6,0,0,0,4/22/69
HOU,1969,85,61,73,0,8,0,0,0,4/23/69
HOU,1969,77,60,68.5,0,3.5,0,0,0,4/24/69
HOU,1969,81,57,69,0,4,0,0,0,4/25/69
HOU,1969,80,67,73.5,0,8.5,0,0,0,4/26/69
HOU,1969,80,63,71.5,0,6.5,0.87,0,0,4/27/69
HOU,1969,79,59,69,0,4,0,0,0,4/28/69
HOU,1969,78,53,65.5,0,0.5,0,0,0,4/29/69
HOU,1969,79,59,69,0,4,0,0,0,4/30/69
HOU,1969,82,62,72,0,7,0.01,0,0,5/1/69
HOU,1969,83,67,75,0,10,0,0,0,5/2/69
HOU,1969,78,64,71,0,6,1.19,0,0,5/3/69
HOU,1969,79,69,74,0,9,0.02,0,0,5/4/69
HOU,1969,75,66,70.5,0,5.5,0.84,0,0,5/5/69
HOU,1969,82,70,76,0,11,0.09,0,0,5/6/69
HOU,1969,79,70,74.5,0,9.5,0.05,0,0,5/7/69
HOU,1969,79,69,74,0,9,0,0,0,5/8/69
HOU,1969,77,58,67.5,0,2.5,0,0,0,5/9/69
HOU,1969,82,56,69,0,4,0,0,0,5/10/69
HOU,1969,84,64,74,0,9,0,0,0,5/11/69
HOU,1969,82,58,70,0,5,0.02,0,0,5/12/69
HOU,1969,78,65,71.5,0,6.5,0.29,0,0,5/13/69
HOU,1969,85,62,73.5,0,8.5,0,0,0,5/14/69
HOU,1969,82,65,73.5,0,8.5,1.13,0,0,5/15/69
HOU,1969,81,67,74,0,9,0.96,0,0,5/16/69
HOU,1969,85,66,75.5,0,10.5,0,0,0,5/17/69
HOU,1969,80,64,72,0,7,0,0,0,5/18/69
HOU,1969,85,64,74.5,0,9.5,0,0,0,5/19/69
HOU,1969,86,65,75.5,0,10.5,0,0,0,5/20/69
HOU,1969,90,68,79,0,14,0,0,0,5/21/69
HOU,1969,90,71,80.5,0,15.5,0,0,0,5/22/69
HOU,1969,90,71,80.5,0,15.5,0,0,0,5/23/69
HOU,1969,90,71,80.5,0,15.5,0,0,0,5/24/69
HOU,1969,89,70,79.5,0,14.5,0,0,0,5/25/69
HOU,1969,89,69,79,0,14,0,0,0,5/26/69
HOU,1969,90,71,80.5,0,15.5,0.13,0,0,5/27/69
HOU,1969,88,71,79.5,0,14.5,0,0,0,5/28/69
HOU,1969,90,69,79.5,0,14.5,0,0,0,5/29/69
HOU,1969,89,70,79.5,0,14.5,0,0,0,5/30/69
HOU,1969,90,68,79,0,14,0,0,0,5/31/69
HOU,1969,90,73,81.5,0,16.5,0,0,0,6/1/69
HOU,1969,85,69,77,0,12,0.52,0,0,6/2/69
HOU,1969,84,60,72,0,7,0.22,0,0,6/3/69
HOU,1969,70,63,66.5,0,1.5,1.15,0,0,6/4/69
HOU,1969,78,59,68.5,0,3.5,0,0,0,6/5/69
HOU,1969,86,63,74.5,0,9.5,0,0,0,6/6/69
HOU,1969,87,65,76,0,11,0,0,0,6/7/69
HOU,1969,89,67,78,0,13,0,0,0,6/8/69
HOU,1969,91,66,78.5,0,13.5,0,0,0,6/9/69
HOU,1969,90,72,81,0,16,0,0,0,6/10/69
HOU,1969,89,70,79.5,0,14.5,0,0,0,6/11/69
HOU,1969,92,72,82,0,17,0,0,0,6/12/69
HOU,1969,91,73,82,0,17,0,0,0,6/13/69
HOU,1969,93,71,82,0,17,0,0,0,6/14/69
HOU,1969,91,70,80.5,0,15.5,0,0,0,6/15/69
HOU,1969,89,65,77,0,12,0,0,0,6/16/69
HOU,1969,90,70,80,0,15,0,0,0,6/17/69
HOU,1969,93,69,81,0,16,0,0,0,6/18/69
HOU,1969,93,70,81.5,0,16.5,0,0,0,6/19/69
HOU,1969,96,76,86,0,21,0,0,0,6/20/69
HOU,1969,96,78,87,0,22,0,0,0,6/21/69
HOU,1969,96,80,88,0,23,0,0,0,6/22/69
HOU,1969,95,82,88.5,0,23.5,0,0,0,6/23/69
HOU,1969,93,80,86.5,0,21.5,0,0,0,6/24/69
HOU,1969,94,80,87,0,22,0,0,0,6/25/69
HOU,1969,95,82,88.5,0,23.5,0,0,0,6/26/69
HOU,1969,96,78,87,0,22,0,0,0,6/27/69
HOU,1969,96,78,87,0,22,0,0,0,6/28/69
HOU,1969,97,78,87.5,0,22.5,0,0,0,6/29/69
HOU,1969,99,75,87,0,22,0,0,0,6/30/69
HOU,1969,98,80,89,0,24,0,0,0,7/1/69
HOU,1969,98,77,87.5,0,22.5,0,0,0,7/2/69
HOU,1969,99,77,88,0,23,0,0,0,7/3/69
HOU,1969,99,76,87.5,0,22.5,0,0,0,7/4/69
HOU,1969,98,76,87,0,22,0,0,0,7/5/69
HOU,1969,96,77,86.5,0,21.5,0.18,0,0,7/6/69
HOU,1969,97,78,87.5,0,22.5,0.12,0,0,7/7/69
HOU,1969,98,78,88,0,23,0,0,0,7/8/69
HOU,1969,99,79,89,0,24,0,0,0,7/9/69
HOU,1969,97,76,86.5,0,21.5,0,0,0,7/10/69
HOU,1969,86,75,80.5,0,15.5,0.34,0,0,7/11/69
HOU,1969,95,74,84.5,0,19.5,0,0,0,7/12/69
HOU,1969,96,75,85.5,0,20.5,0,0,0,7/13/69
HOU,1969,98,74,86,0,21,0,0,0,7/14/69
HOU,1969,99,73,86,0,21,0.3,0,0,7/15/69
HOU,1969,92,73,82.5,0,17.5,0,0,0,7/16/69
HOU,1969,92,75,83.5,0,18.5,1.75,0,0,7/17/69
HOU,1969,94,75,84.5,0,19.5,0,0,0,7/18/69
HOU,1969,94,76,85,0,20,0.1,0,0,7/19/69
HOU,1969,89,74,81.5,0,16.5,0.55,0,0,7/20/69
HOU,1969,93,72,82.5,0,17.5,0,0,0,7/21/69
HOU,1969,86,75,80.5,0,15.5,0.2,0,0,7/22/69
HOU,1969,93,77,85,0,20,0.38,0,0,7/23/69
HOU,1969,95,76,85.5,0,20.5,0,0,0,7/24/69
HOU,1969,94,76,85,0,20,0,0,0,7/25/69
HOU,1969,95,74,84.5,0,19.5,0,0,0,7/26/69
HOU,1969,95,74,84.5,0,19.5,0,0,0,7/27/69
HOU,1969,97,75,86,0,21,0,0,0,7/28/69
HOU,1969,97,76,86.5,0,21.5,0,0,0,7/29/69
HOU,1969,95,75,85,0,20,0,0,0,7/30/69
HOU,1969,93,75,84,0,19,0,0,0,7/31/69
HOU,1969,90,76,83,0,18,0.27,0,0,8/1/69
HOU,1969,93,74,83.5,0,18.5,0,0,0,8/2/69
HOU,1969,97,76,86.5,0,21.5,0,0,0,8/3/69
HOU,1969,96,76,86,0,21,0,0,0,8/4/69
HOU,1969,94,74,84,0,19,0,0,0,8/5/69
HOU,1969,95,74,84.5,0,19.5,0,0,0,8/6/69
HOU,1969,96,74,85,0,20,0,0,0,8/7/69
HOU,1969,97,76,86.5,0,21.5,0,0,0,8/8/69
HOU,1969,97,72,84.5,0,19.5,0,0,0,8/9/69
HOU,1969,101,77,89,0,24,0,0,0,8/10/69
HOU,1969,101,79,90,0,25,0,0,0,8/11/69
HOU,1969,100,78,89,0,24,0,0,0,8/12/69
HOU,1969,99,78,88.5,0,23.5,0,0,0,8/13/69
HOU,1969,95,77,86,0,21,0.09,0,0,8/14/69
HOU,1969,96,73,84.5,0,19.5,0,0,0,8/15/69
HOU,1969,99,75,87,0,22,0,0,0,8/16/69
HOU,1969,100,74,87,0,22,0.39,0,0,8/17/69
HOU,1969,99,76,87.5,0,22.5,0,0,0,8/18/69
HOU,1969,95,77,86,0,21,0.07,0,0,8/19/69
HOU,1969,96,76,86,0,21,0.27,0,0,8/20/69
HOU,1969,94,77,85.5,0,20.5,0.05,0,0,8/21/69
HOU,1969,97,77,87,0,22,0,0,0,8/22/69
HOU,1969,96,77,86.5,0,21.5,0,0,0,8/23/69
HOU,1969,92,76,84,0,19,0,0,0,8/24/69
HOU,1969,94,73,83.5,0,18.5,0,0,0,8/25/69
HOU,1969,93,77,85,0,20,0.02,0,0,8/26/69
HOU,1969,88,76,82,0,17,0.12,0,0,8/27/69
HOU,1969,87,74,80.5,0,15.5,1.09,0,0,8/28/69
HOU,1969,91,76,83.5,0,18.5,0,0,0,8/29/69
HOU,1969,91,76,83.5,0,18.5,0,0,0,8/30/69
HOU,1969,92,75,83.5,0,18.5,0,0,0,8/31/69
HOU,1969,94,73,83.5,0,18.5,0.91,0,0,9/1/69
HOU,1969,91,72,81.5,0,16.5,0,0,0,9/2/69
HOU,1969,91,72,81.5,0,16.5,0,0,0,9/3/69
HOU,1969,93,72,82.5,0,17.5,0,0,0,9/4/69
HOU,1969,90,75,82.5,0,17.5,0.2,0,0,9/5/69
HOU,1969,93,75,84,0,19,0,0,0,9/6/69
HOU,1969,92,75,83.5,0,18.5,0,0,0,9/7/69
HOU,1969,97,74,85.5,0,20.5,0,0,0,9/8/69
HOU,1969,91,76,83.5,0,18.5,0,0,0,9/9/69
HOU,1969,87,74,80.5,0,15.5,0,0,0,9/10/69
HOU,1969,87,69,78,0,13,0,0,0,9/11/69
HOU,1969,86,67,76.5,0,11.5,0,0,0,9/12/69
HOU,1969,88,63,75.5,0,10.5,0,0,0,9/13/69
HOU,1969,92,72,82,0,17,0,0,0,9/14/69
HOU,1969,91,75,83,0,18,0.97,0,0,9/15/69
HOU,1969,92,74,83,0,18,0,0,0,9/16/69
HOU,1969,92,70,81,0,16,0,0,0,9/17/69
HOU,1969,92,74,83,0,18,1.36,0,0,9/18/69
HOU,1969,90,75,82.5,0,17.5,0.11,0,0,9/19/69
HOU,1969,91,74,82.5,0,17.5,0,0,0,9/20/69
HOU,1969,88,74,81,0,16,0,0,0,9/21/69
HOU,1969,90,72,81,0,16,0,0,0,9/22/69
HOU,1969,85,73,79,0,14,0.6,0,0,9/23/69
HOU,1969,90,69,79.5,0,14.5,0,0,0,9/24/69
HOU,1969,92,67,79.5,0,14.5,0,0,0,9/25/69
HOU,1969,90,69,79.5,0,14.5,0,0,0,9/26/69
HOU,1969,93,68,80.5,0,15.5,0,0,0,9/27/69
HOU,1969,93,69,81,0,16,0,0,0,9/28/69
HOU,1969,92,66,79,0,14,0,0,0,9/29/69
HOU,1969,91,63,77,0,12,0,0,0,9/30/69
HOU,1969,90,67,78.5,0,13.5,0,0,0,10/1/69
HOU,1969,91,66,78.5,0,13.5,0,0,0,10/2/69
HOU,1969,92,71,81.5,0,16.5,0,0,0,10/3/69
HOU,1969,89,72,80.5,0,15.5,0,0,0,10/4/69
HOU,1969,89,71,80,0,15,0,0,0,10/5/69
HOU,1969,90,75,82.5,0,17.5,0,0,0,10/6/69
HOU,1969,88,67,77.5,0,12.5,0,0,0,10/7/69
HOU,1969,88,67,77.5,0,12.5,0,0,0,10/8/69
HOU,1969,88,73,80.5,0,15.5,0.17,0,0,10/9/69
HOU,1969,90,75,82.5,0,17.5,0.22,0,0,10/10/69
HOU,1969,91,79,85,0,20,0.01,0,0,10/11/69
HOU,1969,91,70,80.5,0,15.5,1.6,0,0,10/12/69
HOU,1969,71,54,62.5,2.5,0,0.03,0,0,10/13/69
HOU,1969,74,49,61.5,3.5,0,0,0,0,10/14/69
HOU,1969,75,51,63,2,0,0,0,0,10/15/69
HOU,1969,80,59,69.5,0,4.5,0,0,0,10/16/69
HOU,1969,81,63,72,0,7,0,0,0,10/17/69
HOU,1969,83,60,71.5,0,6.5,0,0,0,10/18/69
HOU,1969,88,66,77,0,12,0,0,0,10/19/69
HOU,1969,85,74,79.5,0,14.5,0.2,0,0,10/20/69
HOU,1969,88,74,81,0,16,0,0,0,10/21/69
HOU,1969,83,65,74,0,9,0,0,0,10/22/69
HOU,1969,77,58,67.5,0,2.5,0,0,0,10/23/69
HOU,1969,78,53,65.5,0,0.5,0,0,0,10/24/69
HOU,1969,85,64,74.5,0,9.5,0,0,0,10/25/69
HOU,1969,85,67,76,0,11,0,0,0,10/26/69
HOU,1969,82,65,73.5,0,8.5,0,0,0,10/27/69
HOU,1969,74,59,66.5,0,1.5,0,0,0,10/28/69
HOU,1969,71,58,64.5,0.5,0,0.03,0,0,10/29/69
HOU,1969,73,61,67,0,2,1.96,0,0,10/30/69
HOU,1969,70,51,60.5,4.5,0,0.19,0,0,10/31/69
HOU,1969,71,45,58,7,0,0,0,0,11/1/69
HOU,1969,71,47,59,6,0,0,0,0,11/2/69
HOU,1969,65,42,53.5,11.5,0,0,0,0,11/3/69
HOU,1969,71,41,56,9,0,0,0,0,11/4/69
HOU,1969,75,42,58.5,6.5,0,0,0,0,11/5/69
HOU,1969,82,51,66.5,0,1.5,0,0,0,11/6/69
HOU,1969,86,64,75,0,10,0,0,0,11/7/69
HOU,1969,86,55,70.5,0,5.5,0,0,0,11/8/69
HOU,1969,87,57,72,0,7,0,0,0,11/9/69
HOU,1969,85,64,74.5,0,9.5,0.02,0,0,11/10/69
HOU,1969,86,67,76.5,0,11.5,0,0,0,11/11/69
HOU,1969,80,65,72.5,0,7.5,0,0,0,11/12/69
HOU,1969,81,59,70,0,5,0,0,0,11/13/69
HOU,1969,59,36,47.5,17.5,0,0,0,0,11/14/69
HOU,1969,65,28,46.5,18.5,0,0,0,0,11/15/69
HOU,1969,76,42,59,6,0,0,0,0,11/16/69
HOU,1969,79,69,74,0,9,0.28,0,0,11/17/69
HOU,1969,75,43,59,6,0,0.81,0,0,11/18/69
HOU,1969,55,37,46,19,0,0,0,0,11/19/69
HOU,1969,63,32,47.5,17.5,0,0,0,0,11/20/69
HOU,1969,68,32,50,15,0,0,0,0,11/21/69
HOU,1969,78,43,60.5,4.5,0,0,0,0,11/22/69
HOU,1969,80,58,69,0,4,0,0,0,11/23/69
HOU,1969,67,61,64,1,0,0.23,0,0,11/24/69
HOU,1969,75,57,66,0,1,0,0,0,11/25/69
HOU,1969,75,55,65,0,0,0,0,0,11/26/69
HOU,1969,68,50,59,6,0,0.16,0,0,11/27/69
HOU,1969,54,46,50,15,0,0,0,0,11/28/69
HOU,1969,56,43,49.5,15.5,0,0,0,0,11/29/69
HOU,1969,61,39,50,15,0,0,0,0,11/30/69
HOU,1969,73,40,56.5,8.5,0,0,0,0,12/1/69
HOU,1969,78,45,61.5,3.5,0,0,0,0,12/2/69
HOU,1969,75,41,58,7,0,0,0,0,12/3/69
HOU,1969,70,44,57,8,0,0,0,0,12/4/69
HOU,1969,60,50,55,10,0,2.8,0,0,12/5/69
HOU,1969,61,44,52.5,12.5,0,1.17,0,0,12/6/69
HOU,1969,56,41,48.5,16.5,0,0,0,0,12/7/69
HOU,1969,54,36,45,20,0,0,0,0,12/8/69
HOU,1969,59,46,52.5,12.5,0,0.22,0,0,12/9/69
